customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST04904,Male,1,No,Yes,68,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,49.76,1364.77,No
CUST04905,Male,0,Yes,Yes,5,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),80.46,3054.09,Yes
CUST04906,Female,0,Yes,No,40,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,79.9,1624.96,No
CUST04907,Male,0,Yes,No,70,No,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,107.18,2860.03,No
CUST04908,Male,0,No,Yes,21,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Electronic check,36.46,8491.92,No
CUST04909,Female,0,No,No,28,No,No phone service,DSL,No,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),69.74,6804.94,Yes
CUST04910,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,79.88,1330.92,Yes
CUST04911,Female,0,Yes,Yes,23,Yes,No phone service,No,No,No internet service,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),113.05,6053.35,No
CUST04912,Male,0,No,No,72,No,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),71.64,371.51,Yes
CUST04913,Male,1,Yes,Yes,19,No,Yes,DSL,No,No internet service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,54.07,8854.26,No
CUST04914,Male,1,No,No,50,No,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),49.21,4832.09,No
CUST04915,Male,0,Yes,No,58,No,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),41.61,4598.18,No
CUST04916,Female,0,Yes,Yes,20,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,116.24,2238.98,Yes
CUST04917,Male,0,No,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,80.29,4174.72,No
CUST04918,Female,1,No,No,53,No,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Two year,Yes,Credit card (automatic),50.35,4783.54,Yes
CUST04919,Male,1,No,No,9,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,No,Two year,No,Credit card (automatic),94.51,5957.96,No
CUST04920,Male,0,No,No,4,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),48.93,508.62,No
CUST04921,Male,0,No,Yes,41,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet service,Two year,No,Mailed check,70.38,3145.36,No
CUST04922,Male,1,Yes,No,25,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Two year,No,Bank transfer (automatic),22.6,3544.27,No
CUST04923,Female,1,Yes,Yes,34,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),104.66,1427.44,No
CUST04924,Female,0,No,No,9,No,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),115.66,2234.09,No
CUST04925,Female,0,No,No,13,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet service,Two year,No,Mailed check,106.58,2206.39,No
CUST04926,Female,0,Yes,No,9,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.11,7312.34,No
CUST04927,Male,0,Yes,No,4,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),102.53,6216.28,Yes
CUST04928,Female,1,No,No,34,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,54.7,8312.46,No
CUST04929,Female,1,No,Yes,7,No,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,113.63,2858.06,No
CUST04930,Male,0,Yes,Yes,15,No,No,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,49.91,7946.79,No
CUST04931,Male,0,No,Yes,38,No,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),28.94,7787.84,No
CUST04932,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No,Two year,No,Mailed check,105.29,4086.83,No
CUST04933,Male,1,Yes,Yes,7,No,Yes,DSL,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),31.66,5704.58,Yes
CUST04934,Female,0,No,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,Yes,One year,No,Mailed check,74.14,5421.78,No
CUST04935,Female,0,Yes,No,59,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),57.59,2839.67,No
CUST04936,Male,0,Yes,No,21,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,95.69,2432.44,No
CUST04937,Male,1,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),94.89,1603.74,No
CUST04938,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,97.61,7555.22,No
CUST04939,Female,1,Yes,Yes,14,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,One year,No,Bank transfer (automatic),26.33,4848.41,No
CUST04940,Female,0,No,Yes,2,No,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),105.84,3111.45,No
CUST04941,Male,0,Yes,Yes,29,No,Yes,No,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),66.63,4638.93,No
CUST04942,Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.92,817.25,Yes
CUST04943,Female,1,Yes,Yes,37,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),49.89,1043.25,No
CUST04944,Male,0,Yes,No,45,No,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.27,6858.24,No
CUST04945,Male,0,Yes,Yes,45,No,No,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),20.6,8121.07,No
CUST04946,Female,1,No,No,24,No,Yes,No,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,100.17,2950.39,Yes
CUST04947,Male,1,No,No,46,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,112.39,3741.64,No
CUST04948,Female,1,Yes,No,12,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,45.01,3426.16,No
CUST04949,Male,0,No,Yes,53,No,No,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),102.2,4363.48,No
CUST04950,Male,1,No,Yes,45,Yes,No,DSL,Yes,No internet service,No,No,No,No,Two year,Yes,Mailed check,36.11,3784.44,No
CUST04951,Female,0,Yes,No,32,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),21.62,3537.52,No
CUST04952,Female,1,No,Yes,18,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No,One year,Yes,Electronic check,80.46,5973.53,No
CUST04953,Male,1,No,Yes,13,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),84.62,2521.8,No
CUST04954,Female,1,No,No,4,No,Yes,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,35.01,8489.44,No
CUST04955,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,71.25,2845.44,No
CUST04956,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),58.55,2009.76,No
CUST04957,Female,0,No,No,54,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Mailed check,27.63,8749.97,No
CUST04958,Male,0,Yes,No,55,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,70.77,2136.37,No
CUST04959,Male,0,Yes,No,69,No,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,Two year,No,Credit card (automatic),78.51,4876.42,Yes
CUST04960,Female,0,No,Yes,40,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),41.72,3027.38,Yes
CUST04961,Female,0,Yes,No,14,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,Two year,No,Mailed check,93.98,789.53,Yes
CUST04962,Male,0,No,Yes,28,No,No,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),27.26,8580.92,No
CUST04963,Female,0,Yes,Yes,72,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,No,Credit card (automatic),75.1,3430.94,No
CUST04964,Female,1,No,Yes,71,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Mailed check,50.34,5838.89,Yes
CUST04965,Female,1,No,Yes,67,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.61,7774.05,No
CUST04966,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,109.35,5021.56,No
CUST04967,Male,0,No,No,61,No,No,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.0,6444.4,No
CUST04968,Male,0,No,No,68,No,No phone service,DSL,No,No,No,No internet service,Yes,No,One year,Yes,Mailed check,34.89,7083.0,No
CUST04969,Male,0,No,No,9,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Credit card (automatic),108.63,3495.75,Yes
CUST04970,Female,1,No,No,17,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,57.28,5696.11,Yes
CUST04971,Female,1,Yes,Yes,49,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),54.13,1933.03,No
CUST04972,Female,0,Yes,No,63,No,No phone service,No,Yes,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,70.15,592.49,No
CUST04973,Female,1,Yes,Yes,46,No,No,DSL,No,Yes,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),40.53,8881.86,No
CUST04974,Female,1,No,Yes,13,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,111.42,924.18,No
CUST04975,Female,0,Yes,No,45,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),66.79,3915.63,No
CUST04976,Female,0,No,Yes,53,Yes,No phone service,No,Yes,Yes,No,No,No,No internet service,Two year,No,Mailed check,59.38,699.91,No
CUST04977,Male,0,No,Yes,17,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,37.1,8312.03,No
CUST04978,Male,0,No,No,47,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,100.27,1071.8,Yes
CUST04979,Female,1,Yes,No,62,Yes,No phone service,No,No internet service,Yes,No internet service,No,No internet service,No,Two year,No,Electronic check,115.28,7099.91,Yes
CUST04980,Female,0,Yes,No,50,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),106.96,6470.16,Yes
CUST04981,Female,1,Yes,Yes,43,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),36.15,500.87,Yes
CUST04982,Male,0,Yes,No,68,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,95.16,6519.29,Yes
CUST04983,Male,1,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,40.42,8726.86,Yes
CUST04984,Female,0,Yes,Yes,28,No,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,23.88,4736.96,Yes
CUST04985,Female,0,Yes,No,45,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),68.45,2676.57,Yes
CUST04986,Male,1,Yes,Yes,41,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Credit card (automatic),87.04,4950.26,No
CUST04987,Male,1,Yes,Yes,36,Yes,Yes,No,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),32.43,1176.98,Yes
CUST04988,Male,1,No,No,33,No,No phone service,No,No,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,80.55,8608.06,No
CUST04989,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),104.36,3351.45,No
CUST04990,Female,1,Yes,Yes,19,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,40.9,4167.32,No
CUST04991,Male,1,Yes,No,47,Yes,No phone service,No,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.78,3672.41,No
CUST04992,Male,1,No,No,33,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No,One year,No,Mailed check,69.88,347.89,Yes
CUST04993,Female,1,Yes,No,67,No,Yes,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,103.12,405.75,No
CUST04994,Male,1,Yes,Yes,14,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),97.14,5105.11,Yes
CUST04995,Male,1,Yes,Yes,33,No,No,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,96.93,4570.69,Yes
CUST04996,Male,1,No,No,42,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.9,8879.81,Yes
CUST04997,Female,1,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,81.78,2442.79,No
CUST04998,Male,1,Yes,No,47,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,70.89,3379.45,No
CUST04999,Female,0,Yes,Yes,35,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,No,Mailed check,56.96,8891.97,Yes
CUST05000,Female,0,No,No,32,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),71.32,526.16,No
CUST05001,Male,1,No,Yes,55,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),105.37,5819.45,No
CUST05002,Male,0,No,No,54,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.06,1004.65,No
CUST05003,Male,0,No,Yes,51,No,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),118.56,8522.95,Yes
CUST05004,Male,1,No,Yes,59,No,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),34.25,2663.98,No
CUST05005,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,64.12,7345.47,No
CUST05006,Male,1,Yes,Yes,14,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),40.03,8210.18,Yes
CUST05007,Male,1,Yes,Yes,18,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),56.51,7638.44,No
CUST05008,Male,1,Yes,No,55,Yes,No phone service,No,Yes,No,No,No internet service,No,No,One year,Yes,Electronic check,98.98,5056.43,No
CUST05009,Female,1,No,No,56,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),102.48,8763.41,Yes
CUST05010,Male,0,No,Yes,49,No,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,One year,Yes,Mailed check,23.17,6121.79,No
CUST05011,Male,1,No,Yes,60,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),115.34,7096.7,No
CUST05012,Female,0,No,Yes,53,No,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,107.19,2272.68,No
CUST05013,Female,1,No,No,71,No,No,DSL,No,No,Yes,No,No internet service,No,One year,Yes,Electronic check,110.5,3823.52,No
CUST05014,Male,1,Yes,Yes,6,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,57.68,5423.86,No
CUST05015,Male,0,Yes,Yes,70,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),69.7,1397.73,No
CUST05016,Male,1,Yes,No,8,No,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,36.85,8694.98,No
CUST05017,Male,1,Yes,No,15,Yes,No,No,No internet service,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),59.68,1076.4,No
CUST05018,Male,0,Yes,No,26,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,No,Credit card (automatic),32.61,6622.46,Yes
CUST05019,Female,1,No,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),106.33,616.36,Yes
CUST05020,Female,0,No,No,3,No,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,Two year,No,Electronic check,78.11,1013.5,No
CUST05021,Male,1,No,Yes,57,No,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),33.6,5647.67,No
CUST05022,Male,1,No,Yes,10,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,107.91,4127.1,No
CUST05023,Female,0,No,Yes,3,No,No,DSL,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,28.04,132.43,No
CUST05024,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),112.69,3603.63,No
CUST05025,Male,0,Yes,No,22,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),30.57,2325.8,No
CUST05026,Male,0,Yes,No,67,No,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),91.8,7857.1,No
CUST05027,Male,0,No,Yes,65,No,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),84.53,6401.98,No
CUST05028,Male,1,No,No,19,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,98.27,6663.75,Yes
CUST05029,Female,1,No,No,62,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,76.48,8563.45,No
CUST05030,Male,0,No,No,57,No,No phone service,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.99,6417.75,No
CUST05031,Male,1,Yes,Yes,13,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,47.44,1529.09,Yes
CUST05032,Male,1,No,No,16,No,No phone service,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,114.55,8442.08,Yes
CUST05033,Female,1,Yes,No,16,No,No phone service,DSL,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),64.13,1106.66,No
CUST05034,Female,0,No,Yes,52,No,No,No,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,104.22,1814.21,Yes
CUST05035,Female,1,Yes,No,41,No,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Mailed check,92.31,2637.79,No
CUST05036,Female,0,No,No,48,Yes,No phone service,No,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.61,1658.4,Yes
CUST05037,Male,1,No,No,39,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,117.06,263.06,Yes
CUST05038,Female,1,Yes,Yes,13,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.54,4186.49,No
CUST05039,Male,0,Yes,No,4,No,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),93.3,6222.92,No
CUST05040,Male,1,No,No,43,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,104.97,3848.92,No
CUST05041,Female,0,Yes,Yes,46,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.6,2189.5,No
CUST05042,Female,1,No,Yes,47,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,119.63,7957.84,No
CUST05043,Female,0,No,No,53,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),46.22,3555.88,No
CUST05044,Female,1,Yes,Yes,25,No,No,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,No,Mailed check,90.25,7566.05,No
CUST05045,Female,1,No,No,41,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),115.36,1688.64,No
CUST05046,Male,1,No,Yes,3,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Mailed check,96.31,3067.1,No
CUST05047,Female,0,Yes,No,13,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),42.96,7251.24,No
CUST05048,Female,0,No,No,18,Yes,No phone service,No,Yes,No,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),56.23,370.97,No
CUST05049,Female,0,No,No,37,No,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,61.42,8292.36,No
CUST05050,Male,1,No,Yes,43,No,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),78.63,3629.35,No
CUST05051,Female,0,No,Yes,34,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,80.29,8804.04,No
CUST05052,Male,0,Yes,No,55,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.79,6342.1,No
CUST05053,Female,0,Yes,No,52,Yes,Yes,No,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),105.97,8549.59,No
CUST05054,Female,0,Yes,No,36,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),28.95,689.27,No
CUST05055,Male,0,No,No,54,No,Yes,DSL,No internet service,No,No internet service,Yes,No,No,One year,No,Mailed check,47.32,6525.93,Yes
CUST05056,Female,0,Yes,Yes,59,No,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,54.37,7891.62,No
CUST05057,Male,0,Yes,Yes,52,Yes,No,DSL,No,Yes,No,No,No,No internet service,Two year,No,Bank transfer (automatic),21.34,8889.33,No
CUST05058,Male,0,Yes,No,19,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,61.76,397.3,No
CUST05059,Male,0,No,Yes,12,No,No,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),55.88,839.97,Yes
CUST05060,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,72.54,6611.99,No
CUST05061,Female,1,Yes,Yes,48,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,30.02,446.44,Yes
CUST05062,Female,1,No,No,16,No,Yes,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,61.4,201.18,No
CUST05063,Male,0,No,No,71,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,79.74,4951.14,No
CUST05064,Female,1,No,Yes,47,No,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),100.38,4812.23,No
CUST05065,Male,1,No,Yes,67,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,No,One year,No,Credit card (automatic),96.65,5560.16,No
CUST05066,Female,0,No,No,31,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Two year,No,Mailed check,60.49,225.34,No
CUST05067,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),58.95,4579.34,No
CUST05068,Male,0,Yes,No,61,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),23.75,2651.49,No
CUST05069,Male,1,Yes,Yes,44,No,No,No,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Credit card (automatic),28.26,6828.93,Yes
CUST05070,Female,0,No,Yes,50,Yes,No,No,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,107.24,3199.03,Yes
CUST05071,Male,1,No,Yes,35,No,Yes,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),100.59,3273.7,Yes
CUST05072,Male,0,Yes,No,61,No,Yes,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.11,5922.68,No
CUST05073,Male,1,No,No,55,No,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,108.27,5979.92,No
CUST05074,Male,1,No,No,66,No,No,No,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),81.39,618.88,No
CUST05075,Male,0,Yes,No,14,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),100.19,5671.44,No
